Column.1	Column.2	Column.3	Column.4	Column.5	Column.6	Column.7	Column.8	Column.9	Column.10	Column.11	Column.12	Column.13	Column.14	Column.15	medianVal	MinusLog10PValue	medianFold	CorrectedPValueBH	ANOVApVal	g2.g1	g3.g1	g3.g2	Group2.Group1.PvalueTukeyHSD	Group3.Group1.PvalueTukeyHSD	Group3.Group2.PvalueTukeyHSD	Group2.Group1.mLog10PvalueTukeyHSD	Group3.Group1.mLog10PvalueTukeyHSD	Group3.Group2.mLog10PvalueTukeyHSD	Name
1.14878726005554	1.0149313211441	-1.50671064853668	-0.256661385297775	-0.19916470348835	0.448137134313583	0.330010294914246	-0.410638421773911	1.39358341693878	0.103567846119404	-2.37835383415222	0.31094765663147	-1.62859737873077	0.108337596058846	1.03778457641602	0.108337596058846	0.331680520879523	1.07798536815739	0.945853074646211	0.465928717631207	0.1318696	1.46466218	1.33279258	0.883699033712495	0.717482445717665	0.440958077169995	0.0536956198889069	0.144188720128763	0.355602697877268	Row 9
0.181768670678139	0.250147670507431	0.076958179473877	0.210350885987282	-0.698274254798889	1.06770026683807	-1.72484922409058	-1.12285232543945	-0.645917594432831	-1.2522304058075	-1.03979396820068	0.146258622407913	1.44436168670654	1.40474283695221	-0.896489977836609	0.076958179473877	0.528504784975026	1.05479174055421	0.926188738141948	0.296138733720519	0.1318696	1.46466218	1.33279258	0.464419489530438	0.93774438916566	0.298440239808606	0.333089563227348	0.0279155256967626	0.525142619709405	Row 10
0.104671776294708	-1.54869151115417	-0.347130358219147	-0.36101046204567	0.48823493719101	-0.230586290359497	0.766724109649658	0.136673554778099	-0.540130078792572	0.283634275197983	-0.537976086139679	1.7221212387085	0.560149729251862	-1.55090737342834	1.21733093261719	0.104671776294708	0.235712946199446	1.07524973542528	0.945853074646211	0.581148409829249	0.1318696	1.46466218	1.33279258	0.764260440748665	0.564513783635784	0.939357753619878	0.116758619558289	0.24832544951602	0.0271689755369892	Row 11
-0.267557740211487	-1.34842586517334	-0.736034095287323	-0.950788140296936	-0.631172358989716	-1.35647690296173	-0.33897802233696	0.179466918110847	-1.38368368148804	-0.374962627887726	-0.0118891363963485	0.58372175693512	0.646115064620972	2.28852581977844	-0.117148578166962	-0.33897802233696	1.87137758886956	0.790601160336723	0.583092355033493	0.0134469073053912	0.1318696	1.46466218	1.33279258	0.955188726030474	0.0190438338278925	0.0319590335985835	0.0199108121062984	1.72024561673461	1.49540636168433	Row 12
-1.4329195022583	0.277311652898788	-0.132605493068695	1.22037351131439	-0.21530194580555	-1.70815253257751	-0.0852679759263992	-1.23738718032837	-1.04235434532166	0.12012179940939	-0.896115601062775	-1.67299830913544	-1.0368412733078	-0.539108872413635	0.787226378917694	-0.539108872413635	0.396898592366335	0.688195864405556	0.945853074646211	0.400960330816752	0.1318696	1.46466218	1.33279258	0.417089899917501	0.533959943290343	0.975508202899442	0.379770326728624	0.272491321736377	0.0107690743381612	Row 13
0.670762538909912	-0.406583458185196	-0.0311444737017155	-1.03046596050262	1.25982856750488	-0.161191716790199	0.975991666316986	-1.56344985961914	-1.35433077812195	-0.165122047066689	0.165565297007561	0.286581069231033	-0.957739174365997	-0.903082430362701	0.708456456661224	-0.161191716790199	0.193859696527813	0.89428605404331	0.950206844386612	0.639941542043475	0.1318696	1.46466218	1.33279258	0.615094313448517	0.912809478172901	0.848026664965773	0.211058288013394	0.0396198590622142	0.0715904917699038	Row 14
-0.541477024555206	-1.47789573669434	-1.2785576581955	1.16291666030884	-0.645151197910309	0.340892404317856	-2.34604501724243	-1.31302833557129	-1.56901752948761	0.0197155866771936	-0.283403813838959	-0.198721274733543	0.238480612635612	0.859659194946289	0.969647467136383	-0.283403813838959	0.882827407664484	0.821650173230483	0.907914470638313	0.130970230647018	0.1318696	1.46466218	1.33279258	0.769594923881763	0.34413399604393	0.120101503536162	0.113737805493905	0.4632724225113	0.920451555683096	Row 15
2.13857245445251	-0.578589916229248	-0.985516786575317	0.487527132034302	0.129033818840981	-0.486746698617935	-0.720216810703278	-0.190993905067444	-0.192265316843987	-0.898797452449799	0.637982130050659	-0.556513965129852	-1.01066923141479	-1.46876704692841	-0.378245234489441	-0.486746698617935	0.52637757886205	0.713632537992058	0.926188738141948	0.297592801038659	0.1318696	1.46466218	1.33279258	0.389621661610362	0.338951873980459	0.9937829204715	0.409356905858279	0.469861960641918	0.00270847147529289	Row 16
-1.581915974617	-0.0102218557149172	-0.743309438228607	0.438603848218918	0.484152883291245	2.00993776321411	1.06803345680237	1.92315125465393	0.247400045394897	0.612741589546204	-0.447039604187012	0.997788906097412	0.683794140815735	1.06651747226715	-0.248447358608246	0.484152883291245	1.38513204036661	1.39876430280843	0.676018023915992	0.0411972246410653	0.1318696	1.46466218	1.33279258	0.0331138240975867	0.380452251778733	0.317099685502336	1.47999066254059	0.41969984110165	0.498804188703494	Row 17
0.394810229539871	-0.268189996480942	0.00880456157028675	-0.957861959934235	0.519581079483032	2.25661897659302	0.780711650848389	0.29799085855484	-0.438414573669434	-0.645359754562378	-0.692965984344482	1.89034748077393	0.411523789167404	-0.200464144349098	-0.715886950492859	0.00880456157028675	0.146544344307598	1.00612151740168	0.950206844386612	0.713601338037702	0.1318696	1.46466218	1.33279258	0.694392885731489	0.944682780642579	0.870587289131797	0.158394737289203	0.0247140007442119	0.0601876779783212	Row 18
1.36604797840118	0.07244972884655	-0.351600110530853	1.62640035152435	0.588844239711761	1.3986930847168	-2.05062007904053	0.118171654641628	0.669816136360168	2.235515832901	0.0970544368028641	0.00592065928503871	1.3833212852478	-1.0286967754364	-1.06316041946411	0.118171654641628	0.239123924012079	1.08535850224985	0.945853074646211	0.576601909108106	0.1318696	1.46466218	1.33279258	0.967594147834402	0.574203523495027	0.719990799653132	0.0143067669853463	0.240934146862584	0.142673053131795	Row 19
-0.374402463436127	-0.158794194459915	0.351754069328308	1.35656714439392	0.621951401233673	-0.0340216867625713	-1.48337006568909	-1.47485947608948	-0.44525420665741	-0.0190532691776752	-2.14863061904907	-0.808905363082886	-1.16372168064117	-2.43988180160522	-0.0316666923463345	-0.374402463436127	1.6794811887286	0.771424855897809	0.583092355033493	0.020917935102417	0.1318696	1.46466218	1.33279258	0.144485023404039	0.0173506714670953	0.464987308929916	0.840177167371593	1.76068371344881	0.332558900307728	Row 20
-0.887225329875946	-0.441085159778595	-0.496439039707184	-0.84821629524231	0.907063901424408	-0.635781168937683	0.100057989358902	2.43823051452637	0.273443102836609	-0.145496651530266	0.577330529689789	0.938805401325226	-0.0315864197909832	-0.0654613301157951	1.19348454475403	-0.0315864197909832	0.580847638176142	0.978343897009049	0.926188738141948	0.262513934915992	0.1318696	1.46466218	1.33279258	0.380400268054775	0.285609637563565	0.975601838315849	0.419759185702372	0.544227141888663	0.0107273900212047	Row 21
0.882981717586517	0.644240379333496	0.336097925901413	-1.21371674537659	-0.0937137752771378	-0.587747573852539	0.170003697276115	0.794748067855835	1.43945205211639	0.760025203227997	-1.65131092071533	-1.51014757156372	1.57484900951386	0.368572860956192	-0.278761059045792	0.336097925901413	0.329511819616478	1.26233771298	0.945853074646211	0.468261207156424	0.1318696	1.46466218	1.33279258	0.806272846062957	0.800838669062878	0.436572046648684	0.0935179662748112	0.0964549648054954	0.359944075257378	Row 22
1.10655426979065	2.0979106426239	0.181712806224823	0.345119446516037	-0.0506877191364765	1.16077053546906	-1.33251464366913	-0.0685163736343384	0.766828060150146	0.123651780188084	0.288148671388626	-0.707614779472351	0.656711637973785	-2.25879764556885	-0.343027710914612	0.181712806224823	0.701253868316726	1.13422967413225	0.926188738141948	0.19895100241582	0.1318696	1.46466218	1.33279258	0.611630964938254	0.174059595811305	0.614596794153534	0.213510535749256	0.759302029299983	0.211409709431188	Row 23
0.427768290042877	0.34282574057579	-0.541533350944519	-1.03117501735687	0.313872843980789	-0.676301181316376	0.381148546934128	0.861577749252319	-0.694058418273926	0.150511160492897	-1.49528586864471	0.560267686843872	1.31248104572296	0.0941098406910896	1.51508796215057	0.313872843980789	0.183781093402043	1.24304010521046	0.950206844386612	0.654966227305615	0.1318696	1.46466218	1.33279258	0.981703395615744	0.658373782919442	0.765899954589233	0.00801970682080816	0.181527471477613	0.115827956225723	Row 24
0.859330296516418	-0.525773763656616	0.545607388019562	1.60777616500854	2.64344072341919	0.39907893538475	0.295386791229248	-0.911556363105774	-0.601997852325439	-0.457761436700821	-0.574772477149963	-0.6060870885849	1.12361919879913	0.533463656902313	-0.425871908664703	0.295386791229248	1.03600860644682	1.22721395320139	0.907914470638313	0.0920431331314641	0.1318696	1.46466218	1.33279258	0.0954965011398381	0.20539962674288	0.884233984213887	1.02001254007592	0.687400349948355	0.0534327976489457	Row 25
-0.148147210478783	-1.93947887420654	-0.430953443050385	-0.430004984140396	-0.390664935112	0.0654962733387947	0.151757642626762	0.0712210014462471	-2.67067074775696	-0.747084021568298	0.877248525619507	0.997513949871063	0.386354357004166	0.0155175803229213	0.760948359966278	0.0155175803229213	1.25444865420589	1.01081402041687	0.695763046675676	0.0556610437340541	0.1318696	1.46466218	1.33279258	0.996570948649612	0.0799439525794149	0.0914395815442931	0.00149177723425978	1.09721438320885	1.03886577007363	Row 26
0.3538558781147	-0.230560675263405	0.091452568769455	-0.0560793727636337	0.333148151636124	-0.336081564426422	-0.862742602825165	-0.911547362804413	1.02280616760254	-0.310909867286682	-0.931878864765167	-0.781614422798157	-0.985521733760834	0.577343642711639	0.621367335319519	-0.230560675263405	0.231784630575708	0.852303596242315	0.945853074646211	0.586428906280651	0.1318696	1.46466218	1.33279258	0.656457501963325	0.627745422438967	0.998733398341532	0.182793384213092	0.202216445507506	0.00055042677040549	Row 27
1.01968395709991	-0.51598858833313	0.157324880361557	-1.97300124168396	0.768645524978638	0.200515195727348	0.714431822299957	-1.93257987499237	-0.397268652915955	0.551922619342804	0.256897151470184	-0.174147933721542	0.104013457894325	1.59904325008392	0.857557892799377	0.200515195727348	0.299201790161113	1.14910863585953	0.945853074646211	0.502109235772275	0.1318696	1.46466218	1.33279258	0.994546924107523	0.594879243393252	0.536296125043955	0.00237472143828275	0.225571184272277	0.270595340978583	Row 28
-1.43245577812195	-1.31147515773773	-0.415300726890564	-0.123139701783657	1.71833872795105	-1.00484681129456	-1.45484709739685	1.38165271282196	1.11234879493713	-0.625851571559906	0.42556357383728	0.690972983837128	-0.0721617564558983	1.39040207862854	-0.803618967533112	-0.123139701783657	0.171974662269628	0.918187246346291	0.950206844386612	0.673015920422366	0.1318696	1.46466218	1.33279258	0.961131510023131	0.660955248453578	0.815363921613512	0.0172171844752938	0.179827944459309	0.0886485092081412	Row 29
0.736124098300934	-0.0873287618160248	0.0674926042556763	-0.573445022106171	0.094792902469635	-0.798300266265869	-0.932213485240936	0.674258291721344	-0.796352684497833	-0.175663605332375	-0.0151856709271669	0.190267041325569	0.331103563308716	-0.631822884082794	1.29723954200745	-0.0151856709271669	0.546942196690474	0.989529298491196	0.926188738141948	0.283829677219844	0.1318696	1.46466218	1.33279258	0.501950961972641	0.884168267694256	0.272136550983979	0.299338709119826	0.053465075737065	0.565213123694032	Row 30
-0.196980252861977	-0.716302514076233	0.276000201702118	-2.50961208343506	-0.806334555149078	0.634721457958221	-0.0377653278410435	-1.170938372612	-0.155105099081993	-1.48646104335785	0.815928280353546	0.847883105278015	-0.362342327833176	0.169018819928169	-1.21811151504517	-0.196980252861977	0.409660229374978	0.872374646467972	0.945853074646211	0.389349633858468	0.1318696	1.46466218	1.33279258	0.82922474781985	0.360980029410074	0.689606017260602	0.0813277450716448	0.44251682401377	0.161398957665254	Row 31
0.529826819896698	-1.57823657989502	1.02259421348572	0.765802204608917	0.0772208496928215	-1.66071879863739	-1.857754945755	-0.848214685916901	1.03209495544434	0.690078139305115	0.213392674922943	-0.343840628862381	0.292742162942886	1.27935039997101	0.280592501163483	0.280592501163483	0.40253522903632	1.21469364512365	0.945853074646211	0.395789957901549	0.1318696	1.46466218	1.33279258	0.553426277499786	0.958442208487155	0.400613466114558	0.256940223759907	0.0184340687971879	0.397274456537817	Row 32
3.20106196403503	-0.650255799293518	-0.97182697057724	0.0448662079870701	0.710043132305145	0.615562617778778	1.00152480602264	1.07183587551117	1.67207896709442	-0.890642583370209	0.725426316261292	-1.03254330158234	-0.221375823020935	0.909726798534393	-0.889171659946442	0.615562617778778	0.233084404857859	1.5321553858521	0.945853074646211	0.584676441605053	0.1318696	1.46466218	1.33279258	0.953700054670685	0.748147295661123	0.573813937460451	0.0205881924697105	0.126012889575076	0.241228907312303	Row 33
0.50218939781189	0.668023645877838	-0.171132758259773	-1.10832238197327	-0.0864138603210449	1.21003675460815	-2.44753289222717	-0.442525118589401	-0.590359330177307	2.1822144985199	-0.614465653896332	-0.094389833509922	-0.853710353374481	-0.601174235343933	-0.690801203250885	-0.442525118589401	0.164861321808772	0.735845545983201	0.950206844386612	0.684130067681468	0.1318696	1.46466218	1.33279258	0.999491886967656	0.738734774224154	0.721016370528491	0.000220726767953939	0.131511457093532	0.142054874601684	Row 34
-0.0409447252750397	0.698314309120178	-0.785050630569458	-0.214204281568527	-1.90887629985809	-0.944839358329773	-0.0759994685649872	-0.686790585517883	-1.72656619548798	0.678870975971222	0.0307110529392958	0.648585140705109	0.64738917350769	-1.90431070327759	0.133521690964699	-0.0759994685649872	0.130283480190404	0.948684664600416	0.950206844386612	0.740826518373933	0.1318696	1.46466218	1.33279258	0.985505731453256	0.831589923022779	0.741722561286096	0.00634084562981016	0.0800907819693769	0.129758510669969	Row 35
-1.40303754806519	0.321593284606934	-0.148739963769913	-0.774542033672333	-0.700125217437744	1.49151647090912	1.4252165555954	-1.64453077316284	-1.18676137924194	-0.248961567878723	0.0836092680692673	0.169934198260307	-0.722849488258362	-2.26786136627197	0.454677313566208	-0.248961567878723	0.125672984713182	0.841501898853924	0.950206844386612	0.748733069725839	0.1318696	1.46466218	1.33279258	0.75749160153792	0.992174737438469	0.823232990129071	0.12062217790943	0.00341183508127468	0.0844772340377381	Row 36
-0.59920072555542	-0.683839797973633	0.265684008598328	-0.0802865847945213	-0.293278336524963	-0.570505142211914	0.207386717200279	0.719778060913086	-1.55944287776947	-1.39102649688721	0.124864034354687	0.0584925524890423	-0.386782258749008	-0.925463318824768	-1.35474598407745	-0.386782258749008	0.074034352766886	0.76483356406284	0.961028802324351	0.843268052480702	0.1318696	1.46466218	1.33279258	0.857373510167974	0.880485755422311	0.998692500524517	0.0668299387931914	0.0552776656950333	0.000568211356320859	Row 37
-0.39370533823967	1.55351328849792	-0.2691610455513	1.96108782291412	-0.367347955703735	-0.783718585968018	-1.3453528881073	-0.184725359082222	-1.32122611999512	0.78341680765152	0.672677159309387	-0.05476288869977	0.590309917926788	-1.34171545505524	0.153028383851051	-0.184725359082222	0.590978593846035	0.879816547646709	0.926188738141948	0.25646104417458	0.1318696	1.46466218	1.33279258	0.228887490487179	0.706190766620613	0.626843595709867	0.640377942409983	0.151077965096247	0.202840806846355	Row 38
-1.97428774833679	-0.608098745346069	-1.3794561624527	-0.206057980656624	-0.939716279506683	0.542836785316467	0.214911535382271	-1.23490726947784	0.171721786260605	-0.687914490699768	0.791938245296478	-0.00397004373371601	0.731975615024567	-0.228058531880379	-1.31649684906006	-0.228058531880379	0.907025200936201	0.853783074677974	0.907914470638313	0.123872470459475	0.1318696	1.46466218	1.33279258	0.243717134306392	0.130488072786072	0.91572228415027	0.613113937072423	0.884429183037736	0.0382362171054099	Row 39
1.46728944778442	0.0159429162740707	-0.190461292862892	0.498681724071503	1.82879602909088	0.712002992630005	2.83592557907104	-0.334674507379532	1.11881399154663	0.301637202501297	2.13356637954712	0.517194449901581	-2.00987696647644	-1.14461183547974	-1.65617990493774	0.498681724071503	0.597413928972615	1.41292190188208	0.926188738141948	0.252688845408308	0.1318696	1.46466218	1.33279258	0.968025218554627	0.378069076628288	0.271342739464178	0.0141133285010558	0.422428843396297	0.566481794695632	Row 40
-1.72949361801147	0.40324941277504	0.144553452730179	0.843654990196228	-1.1311821937561	-0.460175782442093	-0.0957453101873398	-0.95581978559494	-0.414464294910431	0.22991169989109	-1.56658101081848	0.359180063009262	1.88587379455566	-0.179503217339516	-0.908986330032349	-0.179503217339516	0.0390624581055972	0.883007001668403	0.97279476323591	0.91398178763313	0.1318696	1.46466218	1.33279258	0.997271438876164	0.942560772322609	0.91665519132622	0.00118661865759533	0.0256906387524229	0.0377939976620126	Row 41
-0.542812407016754	1.65003025531769	0.18386597931385	-0.902662038803101	0.755702674388886	0.130932703614235	0.759371519088745	1.23709154129028	1.04592156410217	0.692555487155914	-0.201125100255013	0.803736567497253	1.24291884899139	-1.45554602146149	1.38926732540131	0.755702674388886	0.193329394128246	1.68845376486097	0.950206844386612	0.640723430430112	0.1318696	1.46466218	1.33279258	0.639280460631442	0.975030426409787	0.765532055911111	0.194308569411946	0.0109818316699794	0.116036618925453	Row 42
-0.367216169834137	-1.05360567569733	2.0518057346344	0.964616239070892	0.479684561491013	-0.360336124897003	1.85363233089447	-0.115357644855976	-0.0461815074086189	0.19281741976738	0.561078786849976	0.375453621149063	-1.06015300750732	-2.68271732330322	-1.26372385025024	-0.0461815074086189	0.662752690543818	0.968496333731588	0.926188738141948	0.217393877821136	0.1318696	1.46466218	1.33279258	0.987526711189793	0.250636314270409	0.310631560075219	0.00545114849599133	0.600956004592169	0.50775442217407	Row 43
-0.279341518878937	-1.7398796081543	1.81932878494263	0.179408580064774	0.09660954028368	0.122696258127689	-0.752618730068207	-1.39958965778351	1.00481951236725	-1.58285224437714	-2.09253931045532	0.641637682914734	1.39131081104279	-0.715762317180634	-1.02652561664581	-0.279341518878937	0.10310375328497	0.823967010047496	0.950206844386612	0.788671680840888	0.1318696	1.46466218	1.33279258	0.780314374541348	0.884420523559874	0.977453910488004	0.107730392666054	0.0533411878873283	0.00990371157162437	Row 44
0.532163977622986	-1.57101893424988	-0.94790381193161	0.160466775298119	1.14661490917206	0.54405266046524	0.351344794034958	0.149343922734261	-0.992415547370911	-0.307085663080215	1.7912529706955	-1.0248544216156	-0.0778820365667343	0.700726747512817	-0.252807706594467	0.149343922734261	0.0843772695255738	1.10906500107	0.961028802324351	0.823422501070394	0.1318696	1.46466218	1.33279258	0.989177719647995	0.822365819739451	0.890856844254214	0.00472567429911895	0.0849349486978163	0.0501920790669496	Row 45
-2.70484733581543	0.146336868405342	1.43607616424561	0.508224487304688	-1.2051727771759	-1.77682888507843	-0.686320662498474	0.00795723218470812	1.53615629673004	0.84639972448349	-0.0600271709263325	-1.18795990943909	-0.47756639122963	0.309947162866592	-0.501465797424316	-0.0600271709263325	0.0602873768114755	0.959246053241619	0.961028802324351	0.870387455658109	0.1318696	1.46466218	1.33279258	0.897070323153793	0.999657067891756	0.886052755960241	0.047173510400136	0.000148959065161021	0.0525404192638265	Row 46
0.902133822441101	-1.92097020149231	-0.594322085380554	0.0799211487174034	1.28612208366394	0.279182314872742	-0.782472372055054	0.01535898540169	-0.674563050270081	0.132698774337769	0.830732822418213	0.699752628803253	0.999719023704529	-0.925304651260376	0.536408662796021	0.132698774337769	0.273521642500627	1.09634265522908	0.945853074646211	0.532694677515117	0.1318696	1.46466218	1.33279258	0.959881169084606	0.690464744340801	0.528532079678973	0.0177825282157968	0.160858491928425	0.276928647704251	Row 47
-0.625393390655518	1.26805341243744	0.756067097187042	1.94247114658356	1.33812987804413	-1.13718104362488	-1.43987452983856	0.0572842657566071	0.50043398141861	-0.122116312384605	-0.185973554849625	-1.06245946884155	0.595308363437653	-0.392107784748077	-0.394831389188766	-0.122116312384605	1.40412408627147	0.918838802237102	0.676018023915992	0.0394344614150239	0.1318696	1.46466218	1.33279258	0.0506308372091124	0.0813824288150247	0.95971022799756	1.29558489125247	1.08946935300298	0.0178598767298021	Row 48
-0.0965276882052422	1.01227736473084	-0.527241766452789	-0.190871089696884	0.721980750560761	1.83187913894653	1.53029072284698	1.08414316177368	0.218155518174171	-0.126939907670021	-2.12735176086426	0.95570707321167	1.37484920024872	-1.20963633060455	-1.42475545406342	0.218155518174171	0.768721709983219	1.16324542913839	0.926188738141948	0.170324957802694	0.1318696	1.46466218	1.33279258	0.559322563023454	0.605374744564583	0.147633887060555	0.25233766091682	0.21797570119416	0.830813945532945	Row 49
1.52292740345001	-0.254341274499893	1.20220375061035	1.07942390441895	0.963369429111481	1.19197142124176	-0.138758689165115	-1.05396282672882	0.724318623542786	0.27726137638092	-1.07152605056763	-0.448488026857376	1.40894997119904	-0.916021823883057	1.45387542247772	0.724318623542786	0.425066044129632	1.65212016529441	0.945853074646211	0.37578025420245	0.1318696	1.46466218	1.33279258	0.49918623881009	0.397875569007889	0.980499050558219	0.301737395463489	0.400252727279367	0.00855282253421453	Row 50
0.802430629730225	-1.31862688064575	-0.709714651107788	-0.394712775945663	-0.738184690475464	-0.530915200710297	-0.590282261371613	0.238290265202522	2.28090739250183	-0.586192190647125	0.147969216108322	-0.10583484172821	-0.296882659196854	-0.259014934301376	-0.976616442203522	-0.394712775945663	0.285498512951901	0.76064079641528	0.945853074646211	0.518204866366042	0.1318696	1.46466218	1.33279258	0.508821292279342	0.947857336365701	0.693419211180111	0.293434723369973	0.0232570241509792	0.159004130383781	Row 51
-0.0197210628539324	-2.31403160095215	-0.154453620314598	-0.279144465923309	0.709771156311035	-0.759685337543488	0.263138294219971	-0.0489560514688492	-0.168072015047073	-1.01237106323242	0.411398530006409	-0.952696442604065	-0.444967687129974	1.78890824317932	0.0284322705119848	-0.154453620314598	0.235699703943137	0.898472579375623	0.945853074646211	0.581166130140801	0.1318696	1.46466218	1.33279258	0.993136007534621	0.606332429604546	0.67321833230218	0.00299127187014123	0.217289202964675	0.171844066330683	Row 52
-0.763128936290741	0.265693068504334	-0.181761309504509	2.09759187698364	-0.334127008914948	-1.08929824829102	-0.206611543893814	0.68768447637558	0.846294522285461	0.658374607563019	-0.726629853248596	-0.565771341323853	-2.06643986701965	1.48766195774078	0.968306005001068	-0.181761309504509	0.0784118058539648	0.881626008787517	0.961028802324351	0.834811059925245	0.1318696	1.46466218	1.33279258	0.998520301630426	0.849246429802692	0.87431110456269	0.000643100751780524	0.0709662702103622	0.0583340056334834	Row 53
-0.222467675805092	-0.398007422685623	0.180389240384102	-0.403569668531418	0.464985966682434	1.70211184024811	1.35194909572601	-0.306858271360397	1.73721635341644	-1.02109730243683	-0.166802674531937	-0.0638836249709129	-1.58768653869629	1.68543195724487	-0.33031040430069	-0.166802674531937	0.38807827635723	0.890814733987036	0.945853074646211	0.409186902065319	0.1318696	1.46466218	1.33279258	0.481611144488443	0.999622376604604	0.467162361803883	0.31730347205373	0.000164030729728218	0.330532154592889	Row 54
